Opportunity_ID,Target
10689,0.8666666666666667
10690,0.8400000000000001
10691,0.65
10692,0.75
10693,1.0
10694,1.0
10695,0.8000000000000002
10696,0.65
10697,0.75
10698,0.95
10699,0.95
10700,0.8000000000000002
10701,0.9
10702,0.9
10703,0.45
10704,1.0
10705,1.0
10706,0.625
10707,0.9
10708,0.7
10709,0.65
10710,1.0
10711,0.95
10712,1.0
10713,1.0
10714,0.45
10715,0.85
10716,0.95
10717,0.95
10718,0.7
10719,0.8
10720,0.5
10721,0.6
10722,0.6
10723,0.8
10724,1.0
10725,0.95
10726,0.6
10727,0.5
10728,1.0
10729,0.85
10730,0.85
10731,0.2
10732,0.6
10733,0.95
10734,0.45
10735,1.0
10736,0.9
10737,0.75
10738,0.75
10739,0.5
10740,0.65
10741,1.0
10742,0.575
10743,0.85
10744,0.85
10745,0.85
10746,0.85
10747,0.85
10748,0.775
10749,0.95
10750,1.0
10751,0.45
10752,0.45
10753,0.45
10754,0.9083333333333333
10755,1.0
10756,0.9
10757,0.55
10758,0.018750000000000003
10759,0.0
10760,0.3
10761,0.9
10762,0.6
10763,0.95
10764,0.9
10765,0.45
10766,0.95
10767,0.9333333333333332
10768,0.75
10769,0.6
10770,0.55
10771,0.2
10772,0.55
10773,0.4
10774,0.35
10775,0.4
10776,0.6
10777,0.8
10778,0.8
10779,0.7000000000000001
10780,0.8
10781,0.75
10782,0.6
10783,0.45
10784,0.75
10785,0.75
10786,0.1
10787,0.8999999999999999
10788,0.8
10789,0.4
10790,0.8
10791,0.825
10792,0.7
10793,0.7
10794,0.7
10795,0.9
10796,0.5285714285714286
10797,0.7
10798,0.7
10799,0.65
10800,0.35
10801,0.4666666666666666
10802,0.45
10803,0.09999999999999999
10804,0.9681818181818183
10805,0.25
10806,0.9166666666666666
10807,0.6
10808,0.8200000000000001
10809,0.5
10810,0.4
10811,0.15
10812,0.875
10813,0.05
10814,0.05
10815,0.7
10816,0.45
10817,0.35
10818,0.85
10819,0.05
10820,0.8
10821,0.2
10822,0.10000000000000002
10823,0.65
10824,0.05
10825,0.6
10826,0.4
10827,0.95
10828,0.8
10829,0.8000000000000002
10830,0.25
10831,0.5
10832,0.45
10833,0.2
10834,0.3
10835,0.43333333333333335
10836,0.85
10837,0.8
10838,0.15
10839,0.2
10840,0.4
10841,0.35
10842,0.35
10843,0.35
10844,0.6
10845,0.8833333333333333
10846,0.45
10847,0.55
10848,0.0
10849,0.85
10850,0.8
10851,0.45
10852,0.7
10853,0.8
10854,0.675
10855,0.825
10856,0.8
10857,0.875
10858,0.775
10859,0.0
10860,0.0
10861,0.05
10862,0.45
10863,0.2
10864,0.975
10865,0.8999999999999999
10866,0.05
10867,0.4
10868,0.6
10869,0.3
10870,0.45
10871,0.9833333333333334
10872,0.2
10873,0.5
10874,0.9833333333333334
10875,0.55
10876,0.6
10877,0.85
10878,0.65
10879,0.05
10880,0.1
10881,0.9
10882,0.15
10883,0.05
10884,0.15
10885,0.95
10886,0.7
10887,0.15
10888,1.0
10889,0.925
10890,1.0
10891,0.95
10892,0.825
10893,0.0
10894,0.95
10895,0.95
10896,1.0
10897,1.0
10898,0.05
10899,0.5
10900,0.625
10901,0.95
10902,0.4
10903,0.15
10904,0.85
10905,0.8
10906,1.0
10907,0.8
10908,0.2
10909,0.85
10910,0.15
10911,0.75
10912,0.3
10913,0.9125000000000001
10914,0.39375000000000004
10915,0.8
10916,0.75
10917,0.75
10918,0.95
10919,0.0
10920,0.55
10921,0.25
10922,0.25
10923,0.55
10924,0.925
10925,0.975
10926,0.4
10927,0.05
10928,0.95
10929,0.35
10930,0.8625
10931,0.9
10932,0.85
10933,0.2
10934,0.775
10935,0.2
10936,0.825
10937,0.0
10938,0.2
10939,0.375
10940,0.65
10941,0.0
10942,0.0
10943,0.0
10944,0.4
10945,0.8
10946,0.9
10947,0.7250000000000001
10948,0.5
10949,0.65
10950,0.2
10951,0.05
10952,0.8
10953,0.2
10954,0.75
10955,0.15
10956,0.15
10957,0.15
10958,0.15
10959,0.55
10960,0.75
10961,0.7
10962,0.2
10963,0.05
10964,0.825
10965,0.2
10966,0.8
10967,0.95
10968,0.0
10969,1.0
10970,0.5
10971,0.5666666666666667
10972,0.3666666666666667
10973,0.5875
10974,0.65
10975,0.75
10976,0.65
10977,0.75
10978,0.8
10979,0.5
10980,0.4
10981,0.6499999999999999
10982,0.55
10983,0.6
10984,0.0
10985,0.35
10986,1.0
10987,1.0
10988,0.125
10989,0.4
10990,0.0
10991,0.0
10992,0.05
10993,0.925
10994,0.0
10995,0.65
10996,0.5
10997,0.2
10998,0.975
10999,0.6375
11000,0.05
11001,0.35
11002,0.15
11003,0.1
11004,0.85
11005,0.1
11006,0.5
11007,0.925
11008,0.05
11009,0.85
11010,0.8
11011,0.2
11012,0.375
11013,0.15000000000000002
11014,0.9
11015,0.55
11016,0.1
11017,0.8
11018,0.05
11019,0.9
11020,0.05
11021,0.55
11022,0.6666666666666666
11023,0.75
11024,0.45
11025,0.7
11026,0.7
11027,0.65
11028,0.35
11029,0.7
11030,0.55
11031,0.85
11032,0.05
11033,0.8
11034,0.2833333333333333
11035,0.1
11036,0.65
11037,0.6
11038,0.6
11039,0.7250000000000001
11040,0.15
11041,0.95
11042,0.4
11043,0.35000000000000003
11044,0.9
11045,0.35
11046,0.6
11047,0.3
11048,0.1
11049,0.05
11050,0.5
11051,0.9
11052,0.5
11053,0.1
11054,0.25
11055,0.55
11056,0.0
11057,0.8166666666666668
11058,0.07500000000000001
11059,0.2
11060,0.7
11061,0.35
11062,0.4
11063,1.0
11064,1.0
11065,0.7
11066,0.9
11067,0.45
11068,0.85
11069,0.0
11070,0.5249999999999999
11071,0.0
11072,0.85
11073,0.95
11074,0.05000000000000001
11075,0.35
11076,0.8
11077,0.35000000000000003
11078,0.9
11079,0.8
11080,0.875
11081,0.7
11082,0.125
11083,0.1
11084,0.15
11085,0.55
11086,0.95
11087,0.95
11088,0.5666666666666667
11089,0.005555555555555556
11090,0.05
11091,0.825
11092,0.85
11093,0.65
11094,0.6
11095,1.0
11096,1.0
11097,0.25
