Opportunity_ID,Target
10689,0.8833491160396099
10690,0.6676713294605958
10691,0.8706189785061613
10692,0.6273531890435847
10693,0.8060365028449601
10694,0.8160365028449601
10695,0.7876014198782961
10696,0.7876014198782961
10697,0.8192829762489652
10698,0.8469569575471699
10699,0.838032976248965
10700,0.8179569575471698
10701,0.79795695754717
10702,0.8179569575471699
10703,0.79795695754717
10704,0.8286626580966204
10705,0.8667913652140542
10706,0.5816265081744841
10707,0.613190836940837
10708,0.5928571428571427
10709,0.8778611111111111
10710,0.7975700280112045
10711,0.7553355318871734
10712,0.7597368685403744
10713,0.7675700280112046
10714,0.6793716062137
10715,0.8418039001192542
10716,0.8298455167366687
10717,0.7381944444444444
10718,0.9123038160406974
10719,0.7312819039470847
10720,0.5109620929410316
10721,0.8299835730167403
10722,0.6267337814177436
10723,0.861417699963853
10724,0.8489176999638529
10725,0.9404985905567301
10726,0.8918348261593527
10727,0.8062888760631347
10728,0.885105497159845
10729,0.671578947368421
10730,0.9182142857142856
10731,0.09
10732,0.7950266584785082
10733,0.7950266584785082
10734,0.8006757369614513
10735,0.8605465278778996
10736,0.8738781622972723
10737,0.8756970443349753
10738,0.8911046511627907
10739,0.8854354066495195
10740,0.6512074829931973
10741,0.825887744393787
10742,0.8940746138756774
10743,0.8799807670709794
10744,0.8778161124767473
10745,0.8778161124767473
10746,0.8378161124767474
10747,0.8378161124767474
10748,0.9069083374979177
10749,0.8856970443349753
10750,0.7650700280112045
10751,0.6156097989541415
10752,0.6156097989541415
10753,0.7923993733767171
10754,0.7305281385911405
10755,0.8605465278778996
10756,0.8736166646816765
10757,0.19043818800982024
10758,0.24692460317460319
10759,0.14
10760,0.3046614368992897
10761,0.8848662368646913
10762,0.7644894436284644
10763,0.7827598922888669
10764,0.7973286713286715
10765,0.17045327144718211
10766,0.612391604010025
10767,0.704449991528939
10768,0.4122076712653282
10769,0.3636866961156363
10770,0.3970494080924753
10771,0.38984375
10772,0.5157679738562091
10773,0.5501337653131911
10774,0.2209730196407801
10775,0.1291540232250095
10776,0.2418675221889838
10777,0.4911097511509776
10778,0.7465117875368843
10779,0.8269664088707612
10780,0.8209379503741829
10781,0.6544391221789115
10782,0.3961085497899867
10783,0.3425267050512381
10784,0.6267558511470638
10785,0.5433749999999999
10786,0.10619318181818181
10787,0.7913519314555271
10788,0.8153549470350251
10789,0.4095409464749087
10790,0.5670701754385964
10791,0.7315679127721337
10792,0.5980898876404495
10793,0.7506883394383393
10794,0.7506883394383393
10795,0.8373286713286714
10796,0.48385683290355913
10797,0.43322612379169356
10798,0.4225896136551834
10799,0.5028355032139503
10800,0.43322612379169356
10801,0.39039368446977935
10802,0.5729580507026689
10803,0.05703210442129731
10804,0.6765276954571212
10805,0.0
10806,0.7126088244625692
10807,0.5515504939678766
10808,0.5621919357781426
10809,0.6627736259530518
10810,0.23276981768277163
10811,0.13307692307692306
10812,0.7979636063879736
10813,0.07358524198701781
10814,0.18570619946091646
