Opportunity_ID,Target
10689,0.35903115649832235
10690,0.38701189981631207
10691,0.8472503399288706
10692,0.45932219491230164
10693,0.9631868945960693
10694,0.9631794360109533
10695,0.5501070436151956
10696,0.5591032077087885
10697,0.6999582537032314
10698,0.5804165019174845
10699,0.5281595814262785
10700,0.3987849475449901
10701,0.43561555812704755
10702,0.42933392031520584
10703,0.4608385483874981
10704,0.5287554861221335
10705,0.637114459387431
10706,0.29916343432018694
10707,0.24614653023094352
10708,0.14272711116914116
10709,0.8874024551037749
10710,0.471358155453869
10711,0.4512597074110643
10712,0.5641184783252807
10713,0.6062970562781018
10714,0.47104497744729823
10715,0.8380468746224221
10716,0.9676362439400652
10717,0.6703896456461862
10718,0.8575548878458092
10719,0.8847067036401404
10720,0.38923216040184333
10721,0.6149792488873685
10722,0.2966931301253376
10723,0.2389201316474367
10724,0.5283675011850454
10725,0.8713890337172802
10726,0.35346251723892563
10727,0.5243271953680051
10728,0.92078662268965
10729,0.6070890105716913
10730,0.7286091270813921
10731,0.6038410421304
10732,0.690197280038564
10733,0.6751985852594145
10734,0.43371830324626726
10735,0.906390437650999
10736,0.8015804807631075
10737,0.804716302525728
10738,0.889341971407095
10739,0.8961594928015338
10740,0.4592299307398637
10741,0.868033133548179
10742,0.7600664761391968
10743,0.5813285523221178
10744,0.5776030296113313
10745,0.5776125618130983
10746,0.5737376622796703
10747,0.5737786511180654
10748,0.900434474822152
10749,0.6354106220727661
10750,0.4688950569656871
10751,0.302935918600747
10752,0.3030524539232358
10753,0.5205239534828036
10754,0.7586136270949296
10755,0.7925919573490567
10756,0.9569458037459457
10757,0.7631266823939962
10758,0.9044269614626886
10759,0.606622497989367
10760,0.3509685988679036
10761,1.0
10762,0.8579830818388926
10763,0.6737951701686428
10764,0.7111565062160102
10765,0.3908009479536311
10766,0.5659414077625015
10767,0.893841650745906
10768,0.548172900901767
10769,0.08659245996230883
10770,0.34312901679305147
10771,0.1445208552498577
10772,0.2734240435685954
10773,0.8144292097303552
10774,0.6287398668281247
10775,0.16989292113986826
10776,0.34640218428017094
10777,0.3637049848209125
10778,0.7282405309150904
10779,0.839508913746312
10780,0.8956780824938754
10781,0.7119939609829657
10782,0.8593602850891621
10783,0.5374033213987951
10784,0.8464981797416927
10785,0.2983434415965453
10786,0.5477359249853204
10787,0.8918960652648388
10788,0.5977533720014391
10789,0.3745045883310687
10790,0.4348959699556356
10791,0.8846213104032207
10792,0.4093656483247146
10793,0.12982132252855
10794,0.1298225460560044
10795,0.7120514647629314
10796,0.5826178897414017
10797,0.3731095194772033
10798,0.5758645571168624
10799,0.59777032468827
10800,0.3249325097729877
10801,0.26153052589806774
10802,0.5589560597114595
10803,0.31653994506851774
10804,0.8620417944332995
10805,0.23264085100082127
10806,0.8296428407245992
10807,0.24588008147569881
10808,0.562719642140886
10809,0.8568843444319358
10810,0.09607967167320117
10811,0.6757801794858359
10812,0.3963038837638272
10813,0.43945876790007415
10814,0.16744124848879705
10815,0.7370323686035258
10816,0.6086846652102101
10817,0.2730389656817973
10818,0.725179996528117
10819,0.7224979713750765
10820,0.7781322706140619
10821,0.5488024982084748
10822,0.2619678032468077
10823,0.2672661574446588
10824,0.2971945090078776
10825,0.6572272415983956
10826,0.8755199613909943
10827,0.8215805120884947
10828,0.8317668045894715
10829,0.690858240692435
10830,0.23766876284898797
10831,0.9302052786502286
10832,0.5082121472798813
10833,0.636897727819855
10834,0.6373744386075777
10835,0.5285679066601566
10836,0.8711826615852881
10837,0.60378838314205
10838,0.832789937622633
10839,0.7889600865351829
10840,0.41441239207983777
10841,0.6798127978640971
10842,0.8008154176158372
10843,0.8249489870512468
10844,0.6515416898775431
10845,0.8315127990702748
10846,0.3536018211682558
10847,0.5157292222395657
10848,0.611428604048528
10849,0.8094625229498965
10850,0.6997875625078396
10851,0.185033057369393
10852,0.7694259173809621
10853,0.7841648753491034
10854,0.7348035848898091
10855,0.799728741960126
10856,0.6168249110340083
10857,0.5855953793820885
10858,0.7578729045104667
10859,0.513049951519528
10860,0.33062886555305704
10861,0.2902597013274979
10862,0.44564009929990017
10863,0.44191017968857044
10864,0.9099670301579467
10865,0.8216416008403866
10866,0.36064707004394947
10867,0.37135024176072323
10868,0.682162568452439
10869,0.393451537312034
10870,0.5853834723833315
10871,0.6514951917788506
10872,0.4041646741881456
10873,0.4256333618118666
10874,0.8917896372010281
10875,0.4957857239435838
10876,0.7561081189525829
10877,0.8903431285792953
10878,0.15188999298588066
10879,0.35795140659242675
10880,0.19764387114431997
10881,0.6459066222626908
10882,0.6969982967330908
10883,0.5777664814321785
10884,0.7136089236468147
10885,0.7048806924426004
10886,0.8477809736396564
10887,0.2856790966948015
10888,0.041065847459469965
10889,0.7956706277825394
10890,0.04344769642850831
10891,0.8780272512937115
10892,0.8692025209854598
10893,0.7857186186326522
10894,0.6463023903889845
10895,0.8150756756952785
10896,0.8038230720539304
10897,0.5380868636129797
10898,0.08659941781207706
10899,0.40673617069901336
10900,0.7676612294601939
10901,0.861917935785912
10902,0.3501019379568895
10903,0.2613611557811608
10904,0.8600351371937394
10905,0.8000575992190629
10906,0.8318500062414612
10907,0.8072851753940566
10908,0.25923010002289676
10909,0.8687843386318398
10910,0.3975244763322656
10911,0.8398670382057383
10912,0.9650642366304653
10913,0.6347222931031098
10914,0.74030810577319
10915,0.5882619513673556
10916,0.729953751489246
10917,0.4592679250442428
10918,0.8903272097579509
10919,0.24260955299938516
10920,0.5402967909798286
10921,0.6890116685579812
10922,0.2978346922036093
10923,0.8454067644316159
10924,0.8240125326618133
10925,0.571847116115132
10926,0.8423745044607663
10927,0.5873241882899978
10928,0.5678216176959845
10929,0.8338467055669975
10930,0.4476752724283217
10931,0.8921021184876299
10932,0.9141698854721166
10933,0.9008196505409406
10934,0.6686684136572247
10935,0.8380293930394006
10936,0.38391886495190164
10937,0.38616085837525455
10938,0.5013612660840039
10939,0.6068618411912099
10940,0.7777184923187175
10941,0.8726459305595776
10942,0.4320334878762263
10943,0.7498306121605995
10944,0.36357984917961494
10945,0.36261262855732884
10946,0.8945902099078079
10947,0.5830755964034015
10948,0.2590174884176708
10949,0.6489566243624224
10950,0.7046138218577959
10951,0.3905929021275211
10952,0.5216682500079569
10953,0.31634282543738845
10954,0.48904741770901305
10955,0.22636091747180104
10956,0.2933025803183902
10957,0.3726934238084835
10958,0.2850783650494443
10959,0.3846753869222077
10960,0.8373122678377408
10961,0.7715822174338202
10962,0.614346667739748
10963,0.7625052420387176
10964,0.7180576900219844
10965,0.36473624690795353
10966,0.9491336956583258
10967,0.8338428765578902
10968,0.46087831617247427
10969,0.9078235857256589
10970,0.5198332484315246
10971,0.4228874302012931
10972,0.21031111629618748
10973,0.41926887778318794
10974,0.27485721705658844
10975,0.8269118109970824
10976,0.8503558431393552
10977,0.4053777624606747
10978,0.5841565498012709
10979,0.7863332211014197
10980,0.3321227542398899
10981,0.7387959087458751
10982,0.4938643792557417
10983,0.40645009354003303
10984,0.4418415467731704
10985,0.3690747699228549
10986,0.6073524128681113
10987,0.7816582912886072
10988,0.6906039105541191
10989,0.30979453809625446
10990,0.16385643906783556
10991,0.06088779916115762
10992,0.11769889248691873
10993,0.8074789326426153
10994,0.28877590236954254
10995,0.45008077529952767
10996,0.4600905851688924
10997,0.5148934748639905
10998,0.7125918711035757
10999,0.6453561233098558
11000,0.3473744670600742
11001,0.4942420159836512
11002,0.2606226600293634
11003,0.8349099760689301
11004,0.8982534474365313
11005,0.25389412280666923
11006,0.6235048190056648
11007,0.8892889502758986
11008,0.24307350397604585
11009,0.8994387919201914
11010,0.9043938399865747
11011,0.4612658418027358
11012,0.8918894006452559
11013,0.10339221693202216
11014,0.6090305784084767
11015,0.3167658261271478
11016,0.2895014772304667
11017,0.637516738312037
11018,0.3088494128492929
11019,0.6673262952761418
11020,0.7251840970402659
11021,0.6255608772158002
11022,0.5639649385699917
11023,0.8884503758300271
11024,0.2988484266949655
11025,0.3028535812782795
11026,0.3216746251982865
11027,0.254400653651695
11028,0.33085708456838164
11029,0.3947519917642309
11030,0.7316903220927117
11031,0.8340189277854123
11032,0.4273798572049919
11033,0.752063727512756
11034,0.4501423168625444
11035,0.5232670291138727
11036,0.734660705915513
11037,0.3468185891681508
11038,0.6804537083625677
11039,0.7756649530904871
11040,0.8445759267524421
11041,0.23097655199911485
11042,0.8255011887015004
11043,0.827008329745059
11044,0.20408898554475746
11045,0.43326621424772355
11046,0.6630938008664086
11047,0.9613339096778408
11048,0.4636366723556908
11049,0.30273887047299436
11050,0.4804091831665294
11051,0.730407888866666
11052,0.5334784192620791
11053,0.37370831978991575
11054,0.8245406014931539
11055,0.45461695612458525
11056,0.8951208592069743
11057,0.22887383925013127
11058,0.5159135536954199
11059,0.7149796037434246
11060,0.3294611744188459
11061,0.34925759203885093
11062,0.319000946677397
11063,0.6339344541952697
11064,0.5667357716084105
11065,0.8622134660709062
11066,0.055218322550864285
11067,0.0
11068,0.14910000288111247
11069,0.5472668953202731
11070,0.7141402290847854
11071,0.7207816942532679
11072,0.5667062193094462
11073,0.8884778065859311
11074,0.5307433513329015
11075,0.4233712295076676
11076,0.5963403474154225
11077,0.815392986983311
11078,0.49100679848481216
11079,0.5900707410709245
11080,0.6983917421626924
11081,0.7182470334199077
11082,0.47672579512551677
11083,0.28545335809514455
11084,0.40079988414465867
11085,0.7112843603309658
11086,0.7228194593360032
11087,0.8873481606240823
11088,0.3726014803203679
11089,0.4822847541319073
11090,0.6270067304372234
11091,0.6677257818428188
11092,0.4850484644583644
11093,0.4950232683146686
11094,0.42707297402126704
11095,0.2317094423700839
11096,0.23165563374663353
11097,0.1806022118513637
11098,0.4287930223636857
11099,0.5006264366489153
11100,0.48563017432869215
11101,0.513767768241524
11102,0.18953221404210788
11103,0.36827562140224707
11104,0.4211368237386133
11105,0.4394972369330202
11106,0.669107537212043
11107,0.6792338867009725
11108,0.8791830438488424
11109,0.7110559260247279
11110,0.7819336244843782
11222,0.6037793371468415
11223,0.8818675681497277
11224,0.6187548378155392
11225,0.6741783309334665
11226,0.8330140841078139
11227,0.3722258950751319
11228,0.8296857356746714
11229,0.776111192523992
11230,0.5126878678197946
11231,0.615082996270623
11232,0.4603483893423333
11233,0.7978600920200107
11234,0.8886555418149923
11235,0.38419782143513415
11236,0.868164419243082
11237,0.2703741433646363
11238,0.8877748663819924
11239,0.7115385433407543
11240,0.23829962035917138
11241,0.6069622706174435
11242,0.8303118778989232
11243,0.22046572171403472
11244,0.6347944846398409
11245,0.7008504797822656
11246,0.4937073852866319
11247,0.2958072740791666
11248,0.5216189230842402
11249,0.8853506376979661
11250,0.439381746556334
11251,0.6906113743447545
11252,0.6182929913909602
11253,0.7146856360828511
11254,0.6700741345589513
11255,0.8896663204056137
11256,0.9210299552501829
11257,0.08594727171224587
11258,0.2874602640537786
11259,0.8490034212488667
11260,0.7687185636291143
11261,0.3505213739999786
11262,0.8420008262798166
11263,0.506923477460327
11264,0.5860866877314626
11265,0.08813227921360667
11266,0.254873385323924
11267,0.5266791903212545
11268,0.0
11269,0.23534230391082997
11270,0.162408989456443
11271,0.2077974088944245
11272,0.7516569124015062
11273,0.8542006509091532
11274,0.8103343344077782
11275,0.8759589054859602
11276,0.7465845530165585
11277,0.6223658861346363
11278,0.34392516611497426
11279,0.5618262782902724
11280,0.5502735246664491
11281,0.45566586872157333
11282,0.8859010151716085
11283,0.5711789076235981
11284,0.31550651474944647
11285,0.4190169107439033
11286,0.2268959573286445
11287,0.9260131055006787
11288,0.6606796678697495
11289,0.5919305354355069
11290,0.4371390816061754
11291,0.15719749554531592
11292,0.7264584684876342
11293,0.7111079632770968
11294,0.5421513683233012
11295,0.932944661190689
11296,0.2383465362384039
11297,0.14483992321026054
11298,0.48312538032725466
11299,0.4359384857647444
11300,0.4851114375583119
11301,0.36201424640088453
11302,0.6686572388328996
11303,0.7256705354644795
11304,0.7513196877612214
11305,0.4212767628351322
11306,0.08337456151064764
11307,0.508043545372478
11308,0.7627185139044599
11309,0.6479265683688837
11310,0.788828172549819
11311,0.17698074691121715
11312,0.5312158703330937
11313,0.4166096252639949
11314,0.659465319944581
11315,0.3719698306853478
11316,0.8098656221242847
11317,0.36020265990361444
11318,0.5706788461153361
11319,0.8079628821408463
11320,0.7004237022144475
11321,0.7790568814134069
11322,0.26614793072651716
