Opportunity_ID,Target
10689,0.9884417
10690,0.538996
10691,0.9004343
10692,0.9517014
10693,0.9979438
10694,0.99805224
10695,0.8816661
10696,0.81112707
10697,0.97158056
10698,0.993469
10699,0.9919669
10700,0.9462797
10701,0.99652845
10702,0.98935777
10703,0.91419405
10704,0.9926421
10705,0.9982183
10706,0.62322736
10707,0.53847736
10708,0.39567384
10709,0.9748384
10710,0.99797446
10711,0.99719185
10712,0.96156377
10713,0.9974245
10714,0.552136
10715,0.98786664
10716,0.9951859
10717,0.99705976
10718,0.94937575
10719,0.99222225
10720,0.5968008
10721,0.82760996
10722,0.39821178
10723,0.94456273
10724,0.99672085
10725,0.99920434
10726,0.91933095
10727,0.9884715
10728,0.9862418
10729,0.9384492
10730,0.9920976
10731,0.01355977
10732,0.6825036
10733,0.25475246
10734,0.94617003
10735,0.99864763
10736,0.997721
10737,0.99261063
10738,0.94894004
10739,0.43957186
10740,0.022943841
10741,0.9986627
10742,0.8632331
10743,0.9973104
10744,0.997759
10745,0.997759
10746,0.9970777
10747,0.9970777
10748,0.9881781
10749,0.9941461
10750,0.99888283
10751,0.8313739
10752,0.8254591
10753,0.74482316
10754,0.88866055
10755,0.99636286
10756,0.99453473
10757,0.0024462917
10758,0.0036440864
10759,0.004745053
10760,0.2594316
10761,0.9957266
10762,0.9913118
10763,0.99081683
10764,0.9952218
10765,0.037037976
10766,0.9973418
10767,0.9967035
10768,0.5614266
10769,0.837017
10770,0.7069814
10771,0.0042349524
10772,0.6854239
10773,0.30204368
10774,0.08343654
10775,0.06785871
10776,0.06255359
10777,0.9418332
10778,0.9703367
10779,0.96398073
10780,0.9724098
10781,0.62851024
10782,0.2590066
10783,0.25881493
10784,0.88674873
10785,0.980718
10786,0.00029868088
10787,0.9939563
10788,0.85388106
10789,0.6561784
10790,0.9898649
10791,0.9172726
10792,0.9883144
10793,0.97680604
10794,0.97680604
10795,0.9952409
10796,0.8519746
10797,0.4323238
10798,0.5998739
10799,0.6124333
10800,0.10332996
10801,0.046290886
10802,0.04608664
10803,0.0006467416
10804,0.97771543
10805,0.0007180712
10806,0.9755744
10807,0.17117023
10808,0.039088313
10809,0.13516498
10810,7.706266e-05
10811,0.0014640836
10812,0.79286945
10813,0.005253598
10814,0.0036757402
10815,0.9774336
10816,0.7441552
10817,0.007953709
10818,0.9959896
10819,0.0057151313
10820,0.9722384
10821,0.00043317268
10822,0.0006078547
10823,0.98289895
10824,0.008605721
10825,0.8952558
10826,0.62298965
10827,0.9964916
10828,0.9866567
10829,0.57674575
10830,0.0007635589
10831,0.39266968
10832,0.42343637
10833,0.034926753
10834,0.0005625796
10835,0.004973315
10836,0.9872454
10837,0.9929004
10838,0.0012870622
10839,0.00017657029
10840,0.6260697
10841,0.0005413867
10842,0.17158279
10843,0.11261134
10844,0.9929929
10845,0.91644603
10846,0.8604567
10847,0.88476545
10848,0.005787677
10849,0.97016925
10850,0.98560184
10851,0.0035681874
