Opportunity_ID,Target
10689,0.98404974
10690,0.82410675
10691,0.7868752
10692,0.8706888
10693,0.99434364
10694,0.99434364
10695,0.8462599
10696,0.83216155
10697,0.9521351
10698,0.9340299
10699,0.9577694
10700,0.9428823
10701,0.9810146
10702,0.93514645
10703,0.77573764
10704,0.9769334
10705,0.9972892
10706,0.428491
10707,0.6710218
10708,0.5345636
10709,0.9327665
10710,0.9805494
10711,0.991839
10712,0.9220731
10713,0.9853453
10714,0.28042352
10715,0.98250544
10716,0.9916611
10717,0.97301936
10718,0.942754
10719,0.9316955
10720,0.67113817
10721,0.46120536
10722,0.581959
10723,0.93989676
10724,0.98416764
10725,0.99101394
10726,0.93615305
10727,0.9505886
10728,0.99074066
10729,0.9342672
10730,0.9071088
10731,0.007488236
10732,0.7183149
10733,0.73137707
10734,0.89211017
10735,0.99472237
10736,0.9938547
10737,0.9185739
10738,0.8451891
10739,0.21895607
10740,0.8099989
10741,0.99394625
10742,0.9331371
10743,0.9759287
10744,0.9763658
10745,0.9763658
10746,0.9763658
10747,0.9763658
10748,0.86236393
10749,0.98010784
10750,0.9872816
10751,0.86212754
10752,0.86212754
10753,0.70422333
10754,0.92108274
10755,0.9934197
10756,0.98441434
10757,0.0058298316
10758,0.014234048
10759,0.008859469
10760,0.26540074
10761,0.992249
10762,0.9961593
10763,0.97105366
10764,0.9779072
10765,0.57364595
10766,0.98491144
10767,0.98807734
10768,0.69394237
10769,0.27095446
10770,0.37673753
10771,0.0017267762
10772,0.32180694
10773,0.59342617
10774,0.40636778
10775,0.25584635
10776,0.4217617
10777,0.8002694
10778,0.94541514
10779,0.86224085
10780,0.93461853
10781,0.91004944
10782,0.41428652
10783,0.46155444
10784,0.76211965
10785,0.9637695
10786,0.0007976864
10787,0.98390883
10788,0.9738558
10789,0.2491557
10790,0.986089
10791,0.9809892
10792,0.98099005
10793,0.90883607
10794,0.90883607
10795,0.9779072
10796,0.5807364
10797,0.6761773
10798,0.87451386
10799,0.6250151
10800,0.22657815
10801,0.24693897
10802,0.38031375
10803,0.0009892603
10804,0.8517394
10805,0.00065798906
10806,0.98466027
10807,0.43202704
10808,0.48882544
10809,0.6115912
10810,0.0016928827
10811,0.002738279
10812,0.78970456
10813,0.0068890406
10814,0.014754488
10815,0.6694915
10816,0.649008
10817,0.27316132
10818,0.9930385
10819,0.00046622922
10820,0.9422855
10821,0.0035602702
10822,0.0011993197
10823,0.97100544
10824,0.012775078
10825,0.40717703
10826,0.74655294
10827,0.95652384
10828,0.9583079
10829,0.87529796
10830,0.02629939
10831,0.40318215
10832,0.6467961
10833,0.48182356
10834,0.0029056945
10835,0.11439364
10836,0.9786794
10837,0.90747833
10838,0.1174298
10839,0.0003652502
10840,0.30418843
10841,0.0045164903
10842,0.26038522
10843,0.27287617
10844,0.86732334
10845,0.93836206
10846,0.83786017
10847,0.7914122
10848,0.008051699
10849,0.80873704
10850,0.8708666
10851,0.3524367
10852,0.955747
10853,0.7753303
10854,0.9256413
10855,0.9201523
10856,0.8678824
10857,0.9519273
10858,0.8077594
10859,0.0004976822
10860,0.003238168
10861,5.0463033e-05
10862,0.36337373
10863,0.011882192
10864,0.99252
10865,0.96989703
10866,0.0006526697
10867,0.08196725
10868,0.74078226
10869,0.010416392
10870,0.28589705
10871,0.9949387
10872,0.00012253849
10873,0.5290746
10874,0.98807734
10875,0.9369521
10876,0.920804
10877,0.9842456
10878,0.3478172
10879,0.14778623
10880,0.04276555
10881,0.9938093
10882,0.3701852
10883,0.020556163
10884,0.025974553
10885,0.98966926
10886,0.5614588
10887,0.22903378
10888,0.65825194
10889,0.9767418
10890,0.65825194
10891,0.96938545
10892,0.9641442
10893,0.017646454
10894,0.97067696
10895,0.65570104
10896,0.98617315
10897,0.98491144
10898,0.010544145
10899,0.4553635
10900,0.9016917
10901,0.9929323
10902,0.90679187
10903,0.00036874673
10904,0.98720735
10905,0.95578307
10906,0.9503317
10907,0.9227206
10908,0.0025048305
10909,0.9746142
10910,0.0018464958
10911,0.92262447
10912,0.2886691
10913,0.9467762
10914,0.013544978
10915,0.9904475
10916,0.67421603
10917,0.59254336
10918,0.9340781
10919,0.1103838
10920,0.5174422
10921,0.2569227
10922,0.3305588
10923,0.64676017
10924,0.98484194
10925,0.99046874
10926,0.0016828496
10927,0.0032556653
10928,0.97641855
10929,0.6732593
10930,0.74722207
10931,0.8966498
10932,0.9159357
10933,0.01777407
10934,0.9500599
10935,0.5614372
10936,0.4038869
10937,0.0031389974
10938,0.12186489
10939,0.28687066
10940,0.8119867
10941,0.010864748
10942,0.006840693
10943,0.008132779
10944,0.0036636773
10945,0.58678
10946,0.9684968
10947,0.75820243
