Opportunity_ID,Target
10689,0.7530208333333334
10690,0.5700000000000001
10691,0.62
10692,0.6633333333333333
10693,0.8
10694,0.8
10695,0.65
10696,0.6
10697,0.71
10698,0.71
10699,0.77
10700,0.61
10701,0.7399999999999999
10702,0.64
10703,0.73
10704,0.65
10705,0.9239107692307693
10706,0.42000000000000004
10707,0.51
10708,0.44
10709,0.73
10710,0.63
10711,0.71
10712,0.6882638888888889
10713,0.55
10714,0.51
10715,0.77
10716,0.73
10717,0.54
10718,0.6586486486486487
10719,0.77
10720,0.4
10721,0.7598998569384835
10722,0.64
10723,0.68
10724,0.7847454206721812
10725,0.79
10726,0.76
10727,0.51
10728,0.75
10729,0.52
10730,0.79
10731,0.28
10732,0.71
10733,0.67
10734,0.45
10735,0.8946703296703297
10736,0.82
10737,0.78
10738,0.65
10739,0.55
10740,0.38
10741,0.9094444444444444
10742,0.88
10743,0.66
10744,0.65
10745,0.65
10746,0.69
10747,0.69
10748,0.825
10749,0.79
10750,0.665
10751,0.3
10752,0.3
10753,0.49
10754,0.715
10755,0.72
10756,0.84
10757,0.4
10758,0.32125
10759,0.33
10760,0.17
10761,0.7971428571428573
10762,0.71
10763,0.76
10764,0.7898529411764705
10765,0.32
10766,0.7249999999999999
10767,0.7766666666666667
10768,0.37
10769,0.32
10770,0.42
10771,0.23
10772,0.5449999999999999
10773,0.73
10774,0.39
10775,0.45
10776,0.37
10777,0.61
10778,0.63
10779,0.7266666666666667
10780,0.74
10781,0.6746428571428572
10782,0.31
10783,0.2797368421052632
10784,0.68625
10785,0.37
10786,0.16
10787,0.8064814814814815
10788,0.69
10789,0.49
10790,0.46
10791,0.807
10792,0.61
10793,0.87
10794,0.87
10795,0.8098529411764706
10796,0.7999999999999999
10797,0.73
10798,0.75
10799,0.6971486486486486
10800,0.6
10801,0.17
10802,0.5
10803,0.11666666666666668
10804,0.7022727272727273
10805,0.165
10806,0.7397619047619047
10807,0.4408333333333333
10808,0.43200000000000005
10809,0.64
10810,0.17
10811,0.26
10812,0.7046875
10813,0.2
10814,0.2
10815,0.64
10816,0.6
10817,0.2
10818,0.77
10819,0.37
10820,0.8087678018575852
10821,0.37
10822,0.10666666666666667
