Opportunity_ID,Target
10689,0.9828593
10690,0.6971048
10691,0.62254995
10692,0.84053355
10693,0.9973417
10694,0.99742883
10695,0.7864473
10696,0.66119736
10697,0.9387967
10698,0.95704055
10699,0.9767765
10700,0.8375222
10701,0.97867614
10702,0.95188063
10703,0.88932353
10704,0.9883294
10705,0.9987663
10706,0.7505779
10707,0.71503884
10708,0.5635996
10709,0.9619693
10710,0.98952335
10711,0.9903985
10712,0.8840128
10713,0.9894678
10714,0.58977777
10715,0.9906283
10716,0.995465
10717,0.98517966
10718,0.85774165
10719,0.97226006
10720,0.6688266
10721,0.35840082
10722,0.25048712
10723,0.9458582
10724,0.9838614
10725,0.9984559
10726,0.9452957
10727,0.95056266
10728,0.9792327
10729,0.9337461
10730,0.93959403
10731,0.009412812
10732,0.6360393
10733,0.51841223
10734,0.93668115
10735,0.9985783
10736,0.998454
10737,0.96155083
10738,0.9458729
10739,0.3142382
10740,0.097265415
10741,0.99717295
10742,0.8918366
10743,0.9845598
10744,0.9834223
10745,0.9834223
10746,0.9847877
10747,0.9847877
10748,0.9731133
10749,0.98253536
10750,0.9949058
10751,0.7266583
10752,0.7343658
10753,0.7758563
10754,0.8675064
10755,0.9953875
10756,0.99493057
10757,0.0025533875
10758,0.00734849
10759,0.0329327
10760,0.29287067
10761,0.99662566
10762,0.9964307
10763,0.990231
10764,0.98721594
10765,0.09179035
10766,0.98802096
10767,0.99018085
10768,0.7896443
10769,0.78008527
10770,0.49504876
10771,0.012307926
10772,0.65596056
10773,0.33815205
10774,0.0780121
10775,0.055870686
10776,0.09953483
10777,0.88100916
10778,0.89027035
10779,0.95919365
10780,0.92398626
10781,0.9214238
10782,0.26491746
10783,0.21332312
10784,0.91671675
10785,0.87271714
10786,0.000116535
10787,0.99386287
10788,0.9402794
10789,0.3832592
10790,0.98394567
10791,0.96496737
10792,0.9769915
10793,0.946166
10794,0.946166
10795,0.9877864
10796,0.46691358
10797,0.32351154
10798,0.64656395
10799,0.40669495
10800,0.051548246
10801,0.040650513
10802,0.09451283
10803,6.375391e-05
10804,0.9843361
10805,0.00034009287
10806,0.9791292
10807,0.3799516
10808,0.066951744
10809,0.4004476
10810,0.0001899991
10811,0.0036492622
10812,0.7159226
10813,0.011587216
10814,0.0048654866
10815,0.94905317
10816,0.8609065
10817,0.022280814
10818,0.9954531
10819,0.014104513
10820,0.94069225
10821,0.0008410428
10822,0.000375475
10823,0.98549205
10824,0.024921035
10825,0.7982921
10826,0.4516147
10827,0.99222684
10828,0.96920264
10829,0.6557094
10830,0.0054910243
10831,0.4877029
10832,0.6451381
10833,0.12196036
10834,0.007384243
10835,0.017506912
10836,0.9840949
10837,0.9800331
10838,0.011933287
10839,8.922018e-05
10840,0.4804767
10841,0.0008048644
10842,0.21878758
10843,0.13267258
10844,0.9893824
10845,0.96115726
10846,0.6619285
10847,0.8695422
10848,0.06741761
10849,0.9723828
10850,0.9751729
10851,0.014909158
10852,0.971168
10853,0.9774014
10854,0.91658944
10855,0.8969579
10856,0.9126922
10857,0.8918431
10858,0.88699037
10859,0.0006587948
10860,0.0007138906
10861,0.0003387721
10862,0.2338192
10863,0.0024680065
10864,0.99904656
10865,0.9938228
10866,0.0016431161
10867,0.040567826
10868,0.4508515
10869,0.0016567806
10870,0.1407134
10871,0.99880445
10872,6.9572314e-05
10873,0.10914013
10874,0.9920503
10875,0.9601162
10876,0.9741339
10877,0.9875151
10878,0.7819368
10879,0.19045578
10880,0.0027549316
10881,0.9967463
10882,0.17531398
10883,0.001277722
10884,0.003077691
10885,0.9764247
10886,0.60382307
10887,0.111220725
10888,0.9556449
10889,0.99318814
10890,0.94913125
10891,0.979199
10892,0.9824422
10893,0.19891469
10894,0.98936135
10895,0.90411365
10896,0.9880471
10897,0.9887488
10898,0.047855306
10899,0.14034428
10900,0.1865734
10901,0.99729985
10902,0.13104658
10903,0.00019363276
10904,0.99190205
10905,0.97215366
10906,0.9871645
10907,0.9313987
10908,0.0038183916
10909,0.9934582
10910,0.0015600402
10911,0.96723044
10912,0.13084172
10913,0.98365855
